event_title,summary,image_url,language,event_type,event_host,ticket_price,booking_url,start_date,end_date,start_time,end_time,event_place,full_address,country_name,state_name,city_name,postal_code
United Way Winnipeg 2025 Luncheon and AGM,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1008472323%2F2620918439801%2F1%2Foriginal.20250414-160637?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.0405405405405&fp-y=0.136882129278&s=4787c54aee51c3f4aa06fc8c4b122f4e,,,United Way Winnipeg,,https://www.eventbrite.ca/e/united-way-winnipeg-2025-luncheon-and-agm-tickets-1318988111949?aff=ebdssbdestsearch,2025-06-26,2025-06-01,11:00,13:00,Alloway Hall,"190 Rupert Avenue Winnipeg, MB R3B 0N2 Show map",Canada,MB,,R3B 0N2
ARRAIÁ HALIFAX 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1006270063%2F1270055487293%2F1%2Foriginal.20250410-211940?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1080%2C540&s=5c4b82c5666980099236edc67f6093f9,,,Thayale Bitencourt,0,https://www.eventbrite.ca/e/arraia-halifax-2025-tickets-1319028743479?aff=ebdssbdestsearch,2004-06-22,2025-06-01,,21:00,St. Mary's Boat Club,"1641 Fairfield Road Halifax, NS B3H 4E9 Show map",Canada,NS,,B3H 4E9
Wounded Warriors Canada Pint Glass Fundraiser,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1015852583%2F2003185936763%2F1%2Foriginal.20250424-125401?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.005&fp-y=0.005&s=ee88c48410bfb34d61e99dbf86f8e16a,,,Patrick,27.96,https://www.eventbrite.com/e/wounded-warriors-canada-pint-glass-fundraiser-tickets-1315530700739?aff=ebdssbdestsearch,2005-06-05,2025-06-01,,20:00,"100 Acre Brewing Co., Ashburnham Drive, Peterborough, ON, Canada","390 Ashburnham Drive Peterborough, ON K9J 6X7 Show map",Canada,ON,,K9J 6X7
Vancouver| Straight Arcade Speed Dating | Ages 25-34,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F685576589%2F1181277763093%2F1%2Foriginal.20240130-064849?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C150%2C1440%2C720&s=6f7554b0a02208722a08073ef6741119,,,Flare Events,62.91,https://www.eventbrite.ca/e/vancouver-straight-arcade-speed-dating-ages-25-34-tickets-1311414388739?aff=ebdssbdestsearch,2025-06-08,2025-06-01,17:00,20:00,GRETA Bar YVR,"50 West Cordova Street Vancouver, BC V6B 1C8 Show map",Canada,BC,,V6B 1C8
Sapphic Social - Pride Party,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1042890573%2F2391149906463%2F1%2Foriginal.20250531-124724?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.502661585355&s=749963d68692b63ea418fe2088747a34,,,Sapphic Simcoe,,https://www.eventbrite.ca/e/sapphic-social-pride-party-tickets-1303069819909?aff=ebdssbdestsearch,2025-06-07,2025-06-08,20:00,21:00,Room 22 @ Dunlop Street Diner,"20 Dunlop Street East Barrie, ON L4N 1A2 Show map",Canada,ON,,L4N 1A2
CAMO XII BOAT RIDE,,,,,Urban Legends Lifestyle,86.53,https://www.eventbrite.ca/e/camo-xii-boat-ride-tickets-1297770469409?aff=ebdssbdestsearch,2012-06-08,2025-06-01,,17:00,River Gambler,"176 Cherry Street Toronto, ON M5A 1A4 Show map",Canada,ON,,M5A 1A4
“Whimsical World of Seuss” - 2 pm show,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1010514223%2F320742436929%2F1%2Foriginal.20250416-165832?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C123%2C1660%2C830&s=abc816726b3896e8974931a8ebaa3c82,,,Pemberton Dance Studio,17.31,https://www.eventbrite.com/e/whimsical-world-of-seuss-2-pm-show-tickets-1328694905229?aff=ebdssbdestsearch,2025-06-07,2025-06-01,14:00,15:30,Maury Young Arts Centre,"4335 Blackcomb Way Whistler, BC V0N 1B4 Show map",Canada,BC,,V0N 1B4
Spin Pooch With Spinny Montreal 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F979044203%2F1092048328903%2F1%2Foriginal.20250309-142128?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C122%2C2560%2C1280&s=e656ae5380dd24964ebbb5a07ce96b96,,,WukshopMontreal,,https://www.eventbrite.ca/e/spin-pooch-with-spinny-montreal-2025-tickets-1276227243039?aff=ebdssbdestsearch,2001-06-07,2025-06-01,,14:30,Espaces des Arts,"9 Rue Sainte-Catherine Est 2nd Floor Montréal, QC H2X 1K3 Show map",Canada,QC,,H2X 1K3
École d'été en neuroéducation,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1010537813%2F277318195234%2F1%2Foriginal.20250416-172115?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C74%2C1570%2C785&s=ad405e712fc8f53c72217da6cc8bc9e4,,,Association pour la recherche en neuroéducation,65,https://www.eventbrite.ca/e/billets-ecole-dete-en-neuroeducation-1328632919829?aff=ebdssbdestsearch,,,,,Université du Québec à Montréal,"Pavillon J.-A.-DeSève 320 Sainte-Catherine Est Montréal, QC H2X 1L7 Afficher la carte",Canada,QC,,H2X 1L7
Happy Hour Club,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F962917393%2F255290108500%2F1%2Foriginal.20250218-004327?w=600&auto=format%2Ccompress&q=75&sharp=10&s=8144f57fbfab4a38d8202966ee09fe74,,,Happy Hour Club Halifax,37.54,https://www.eventbrite.ca/e/happy-hour-club-tickets-1252544226499?aff=ebdssbdestsearch,2025-06-10,2025-06-01,16:00,18:00,Workspace Atlantic (Bayers Lake),"168 Hobsons Lake Dr Suite 301 Suite 301 Halifax, NS B3S 0G4 Show map",Canada,NS,,B3S 0G4
Build-a-Bowl - June 6,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F968239543%2F99671328353%2F1%2Foriginal.20250224-200942?w=600&auto=format%2Ccompress&q=75&sharp=10&s=b6775cac7f1adb5454b68994a6fd2c2e,,,Art Gallery of Burlington,73.45,https://www.eventbrite.ca/e/build-a-bowl-june-6-tickets-1258661974849?aff=ebdssbdestsearch,2025-06-06,2025-06-01,18:30,21:30,Art Gallery of Burlington,"1333 Lakeshore Rd Burlington, ON L7S 1A9 Show map",Canada,ON,,L7S 1A9
"Junction City Wrestling - June 15th, 2025 - School's Out!",,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1012088023%2F402584523147%2F1%2Foriginal.20250418-164547?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=94c1e569750e5e6e0de58ce0788e43e6,,,Junction City Wrestling,24.99,https://www.eventbrite.ca/e/junction-city-wrestling-june-15th-2025-schools-out-tickets-1297977037259?aff=ebdssbdestsearch,2003-06-15,2025-06-01,,02:15,Rainhard Brewing Co.,"100 Symes Road Toronto, ON M6N 0A8 Show map",Canada,ON,,M6N 0A8
GCW : PETERBOROUGH : JUNE 1ST 2025 : LIVE WRESTLING,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F849608709%2F133235778277%2F1%2Foriginal.20240913-153026?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C83%2C1000%2C500&s=3f3eda10bbff0e0a7e3d12a113d7d3b5,,,Pop Culture Canada,,https://www.eventbrite.ca/e/gcw-peterborough-june-1st-2025-live-wrestling-tickets-1021694595037?aff=ebdssbdestsearch,,,,,,,Canada,,,
YWE Full Swing Invitational Golf Tournament,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1013682403%2F106528708337%2F1%2Foriginal.20250422-012136?w=600&auto=format%2Ccompress&q=75&sharp=10&s=d63f039ba89e49f69dcc93fbf1c05bef,,,Young Women in Energy (YWE),280.96,https://www.eventbrite.ca/e/ywe-full-swing-invitational-golf-tournament-tickets-1333500829879?aff=ebdssbdestsearch,2025-06-02,2025-06-01,09:00,18:00,The Glencoe Golf & Country Club,"31002 Elbow River Drive Calgary, AB T3Z 2T8 Show map",Canada,AB,,T3Z 2T8
Muse Ensemble at First Unitarian Church,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F990327793%2F209956023836%2F1%2Foriginal.20250323-002558?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C35%2C4288%2C2144&s=5c45968c35b47c8ac9fc6a6f2fba843c,,,Eine Kleine Summer Music,,https://www.eventbrite.ca/e/muse-ensemble-at-first-unitarian-church-tickets-1302642983229?aff=ebdssbdestsearch,,,,,,,Canada,,,
Salt & Light: YPCT Spring Networking Event,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1031692083%2F2101000770993%2F1%2Foriginal.20250515-144950?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C832%2C1024%2C512&s=ce5af570e80ae823cd8f92f09e1c1800,,,Young Professional Catholics of Toronto,22.63,https://www.eventbrite.ca/e/salt-light-ypct-spring-networking-event-tickets-1341428190829?aff=ebdssbdestsearch,2006-06-02,2025-06-01,,21:00,One Eyed Jack Restaurant & Bar Toronto,"287 Richmond Street West Toronto, ON M5V 1X1 Show map",Canada,ON,,M5V 1X1
ECI CLASS OF 2015 REUNION,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F974838193%2F606340659453%2F1%2Foriginal.20250304-153525?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=110%2C0%2C630%2C315&s=307584790d1bd8bd67ccd890adb827ce,,,"Larisa Macos, Liam Hancock, Tanya Iakobson",,https://www.eventbrite.ca/e/eci-class-of-2015-reunion-tickets-1264422193819?aff=ebdssbdestsearch,2025-06-14,2025-06-15,19:00,02:00,The Crooked Cue,"3056 Bloor Street West Toronto, ON M8X 1C4 Show map",Canada,ON,,M8X 1C4
West Coast Creative Awards,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F964011363%2F183698848265%2F1%2Foriginal.20250219-033631?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=b514f9654f59207b7088a4f4122cc3b2,,,West Coast Creative Society,,https://www.eventbrite.ca/e/west-coast-creative-awards-tickets-1246766103979?aff=ebdssbdestsearch,2025-06-12,2025-06-12,18:00,,Hollywood Theatre,"3123 West Broadway Vancouver, BC V6K 2H2 Show map",Canada,BC,,V6K 2H2
First Annual PoCo Mayor's Charity Gala,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F992344883%2F158150219041%2F1%2Foriginal.20250325-165200?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=6be91d4510a6eece02d957f4d8bf6cea,,,Port Coquitlam Firefighters Charitable Society,187.71,https://www.eventbrite.ca/e/first-annual-poco-mayors-charity-gala-tickets-1301180940219?aff=ebdssbdestsearch,2006-06-14,2025-06-01,,23:00,1725 Broadway St,"reet Port Coquitlam, BC V3C 1J1 Show map",Canada,BC,,V3C 1J1
Spring Dinner 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1001804543%2F279726586784%2F1%2Foriginal.20250405-203236?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=8b1b1f093d77f8de28e81b8288573f8c,,,St. Andrew's Society,,https://www.eventbrite.ca/e/spring-dinner-2025-tickets-1310402231349?aff=ebdssbdestsearch,2025-06-20,2025-06-01,06:30,21:00,The Chefs' House,"215 King Street East Toronto, ON M5A 1J9 Show map",Canada,ON,,M5A 1J9
The Clubhouse Summer Farm Camps,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F954625113%2F827223984683%2F1%2Foriginal.20250206-191328?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=d131cfa207d5b9e0428a5b645c0a75a2,,,The Clubhouse Child Care Center,256.93,https://www.eventbrite.ca/e/the-clubhouse-summer-farm-camps-registration-1222290948129?aff=ebdssbdestsearch,,,,,4490 Anderson Rd,"4490 Anderson Road Kelowna, BC V1X 7V7 Show map",Canada,BC,,V1X 7V7
Concert Live - Richard Bona Canada Tour,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F986256313%2F1102929225723%2F1%2Foriginal.20250318-033427?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=291%2C16%2C1174%2C587&s=3a92de195a4d5dcafc0f04eeb2cf13d0,,,FESTIVAL AFRO-CANADIEN,74.82,https://www.eventbrite.com/e/concert-live-richard-bona-canada-tour-tickets-1268118389239?aff=ebdssbdestsearch,2025-06-28,2025-06-29,19:00,03:00,Toronto Pavilion,"190 Railside Road Toronto, ON M3A 1A3 Show map",Canada,ON,,M3A 1A3
The Practice: Breathwork + Meditation Experience with Mandy Trapp,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1008588913%2F71299030849%2F1%2Foriginal.20250414-180129?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=221%2C0%2C630%2C315&s=51f7e84cf0c464e4b6457148c36d0536,,,Mandy Trapp,78.75,https://www.eventbrite.ca/e/the-practice-breathwork-meditation-experience-with-mandy-trapp-tickets-1331074823629?aff=ebdssbdestsearch,2025-06-07,2025-06-01,06:30,11:30,Roots On Whyte (Community Building),"8135 102 Street Northwest Edmonton, AB T6E 4A4 Show map",Canada,AB,,T6E 4A4
Lobsterfest 14 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F944574763%2F176882352481%2F1%2Foriginal.20250125-183917?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C780%2C1696%2C848&s=6fcab29eacfc071caacd24f949e08589,,,,123.81,https://www.eventbrite.ca/e/lobsterfest-14-2025-tickets-1209249831799?aff=ebdssbdestsearch,2025-06-07,2025-06-01,17:00,23:00,Kimberley Conference & Athlete Training Centre,"301 North Star Boulevard Kimberley, BC V1A 3E9 Show map",Canada,BC,,V1A 3E9
Roots & Groove: Toronto's African Pride Party,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F956627623%2F20108198940%2F1%2Foriginal.jpg?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=e08d97b476d1ed1c323d3737625507fc,,,Roots & Groove,,https://www.eventbrite.ca/e/roots-groove-torontos-african-pride-party-tickets-1244241723489?aff=ebdssbdestsearch,2025-06-27,2025-06-28,20:00,02:00,El Mocambo,"464 Spadina Avenue Toronto, ON M5T 2G8 Show map",Canada,ON,,M5T 2G8
Young Professionals Meetup at Fjällräven,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1002175983%2F2041213197203%2F1%2Foriginal.20250406-193312?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=6bb289f62cc2a9bbbbc985b2a54b6479,,,The Swedish-Canadian Chamber of Commerce,,https://www.eventbrite.ca/e/young-professionals-meetup-at-fjallraven-tickets-1287592436639?aff=ebdssbdestsearch,2006-06-12,2025-06-01,,05:40,356 Queen St W,"356 Queen Street West Toronto, ON M5V 2A2 Show map",Canada,ON,,M5V 2A2
PA Day Camp at the AGB (Ages 4-6): June 6,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F970959293%2F99671328353%2F1%2Foriginal.20250227-150027?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C301%2C4896%2C2448&s=f5f54c4333ed5f59e2bf218143a139eb,,,Art Gallery of Burlington,55 - 65,https://www.eventbrite.ca/e/pa-day-camp-at-the-agb-ages-4-6-june-6-tickets-1262586784059?aff=ebdssbdestsearch,2025-06-06,2025-06-01,08:45,16:00,Art Gallery of Burlington,"1333 Lakeshore Road Burlington, ON L7S 1A9 Show map",Canada,ON,,L7S 1A9
Edmonton | Straight Speed Dating Event | Ages 25-34,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F928376643%2F1507616957993%2F1%2Foriginal.20250106-065253?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=b534d00d54b8a74c179ed690e54753f8,,,Flare Events,46.13,https://www.eventbrite.ca/e/edmonton-straight-speed-dating-event-ages-25-34-tickets-1311408069839?aff=ebdssbdestsearch,2025-06-13,2025-06-01,18:00,21:00,BOXCAR COFFEESHOP,"11926 129 Avenue Northwest Edmonton, AB T5E 0N3 Show map",Canada,AB,,T5E 0N3
PD Day Camp (CCSD) June 6th,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F689609969%2F63549382403%2F1%2Foriginal.20240204-185133?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C29%2C2110%2C1055&s=7b7422951793ec6903344e58d61f28ba,,,Calgary Humane Society Summer Camp,Donation,https://www.eventbrite.ca/e/pd-day-camp-ccsd-june-6th-tickets-1067583584239?aff=ebdssbdestsearch,2025-06-06,2025-06-01,09:00,16:00,Calgary Humane Society,"4455 110 Avenue S.E. Calgary, AB T2C 2T7 Show map",Canada,AB,,T2C 2T7
GMA Championships 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F966364893%2F252930188895%2F1%2Foriginal.20250221-172658?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=74816061fdc908cf0f48cbfeb254b4d9,,,Shamuon Generation of Martial Arts,54.58,https://www.eventbrite.ca/e/gma-championships-2025-registration-1256084515599?aff=ebdssbdestsearch,2025-06-07,2025-06-01,08:00,16:00,Rim Park,"2001 University Ave E Waterloo, ON N2K4k4 Show map",Canada,ON,,
نسمة روح,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1002047653%2F1161024415173%2F1%2Foriginal.20250406-143113?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C356%2C1170%2C585&s=672346e8da0ab6644f670d30d3c4e53a,,,Nelly,65.23,https://www.eventbrite.ca/e/1314896854889?aff=ebdssbdestsearch,2025-06-13,2025-06-01,19:00,21:00,Vincent d'Indy School of Music,"628 Chemin de la Côte-Sainte-Catherine Montréal, QC H2V 2C5 Show map",Canada,QC,,H2V 2C5
YOUNG FRIEND - CANADA TOUR with special guests Sam Lynch & Mother Sun,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F988612753%2F1317371658113%2F1%2Foriginal.20250320-154305?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.522959183673&fp-y=0.5&s=a344a3deaa97180e7ff1cff9dc30146d,,,The Night Shift on 5th,17.31,https://www.eventbrite.ca/e/young-friend-canada-tour-with-special-guests-sam-lynch-mother-sun-tickets-1281461458719?aff=ebdssbdestsearch,2007-06-14,2025-06-01,,22:00,The Night Shift on 5th,"130 5 Avenue Kamloops, BC V2C 3P8 Show map",Canada,BC,,V2C 3P8
Bollywood Dance Party with Farooq got audio,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1043114243%2F1578166934913%2F1%2Foriginal.20250531-234726?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C19%2C800%2C400&s=793523c9cfc7e8cc6fe6cac4bed7e354,,,The Cultural Gully,33.28,https://www.eventbrite.ca/e/bollywood-dance-party-with-farooq-got-audio-tickets-1316915562899?aff=ebdssbdestsearch,2025-06-07,2025-06-08,21:00,21:00,The London Warehouse (EL Furny),"645 Richmond Street London, ON N6A 3G7 Show map",Canada,ON,,N6A 3G7
Zulu K9 Challenge Edmonton 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F893391333%2F80436079587%2F1%2Foriginal.20241106-203055?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C376%2C1998%2C999&s=dd0d8788b5e94745ac582f07bd4f6c77,,,Zulu Challenge,22.63,https://www.eventbrite.ca/e/zulu-k9-challenge-edmonton-2025-tickets-1050025403247?aff=ebdssbdestsearch,2009-06-07,2025-06-01,,11:00,Northeast River Valley Park,"903 153 Avenue Northeast Edmonton, AB T5Y 6K8 Show map",Canada,AB,,T5Y 6K8
Thorold's Runway of Recognition 2025 Awards,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F976366323%2F893117039753%2F1%2Foriginal.jpg?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=bbe9db0087dc07d5fdf60ee914cf2b59,,,City Of Thorold Runway Recognition Committee,40,https://www.eventbrite.ca/e/thorolds-runway-of-recognition-2025-awards-tickets-1271158562479?aff=ebdssbdestsearch,2025-06-16,2025-06-01,18:00,21:00,Amici's Banquet And Conference Centre,"2740 Merrittville Highway Thorold, ON L0S 1E5 Show map",Canada,ON,,L0S 1E5
2e colloque de l'ADPPNIQ - Exposants,,,,,ADPPNIQ / QAFNIPD,2 06964,https://www.eventbrite.ca/e/billets-2e-colloque-de-ladppniq-exposants-1223231049999?aff=ebdssbdestsearch,,,,,Entourage sur-le-Lac,"99 Chemin du Tour-du-Lac Lac-Beauport, QC G3B 2R3 Afficher la carte",Canada,QC,,G3B 2R3
TEDxMission 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F944704803%2F644976923283%2F1%2Foriginal.20250125-234215?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C171%2C2048%2C1024&s=deb41164b67c3c4c12273a2c916d43f1,,,Jay Matte,43.93,https://www.eventbrite.ca/e/tedxmission-2025-tickets-1222364688689?aff=ebdssbdestsearch,2006-06-21,2025-06-01,,21:30,University of the Fraser Valley,"33700 Prentis Avenue Mission, BC V2V 7B1 Show map",Canada,BC,,V2V 7B1
Queer Connection Lanark & Ottawa Date Squares Square Dance,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F993424713%2F2697465363541%2F1%2Foriginal.20250326-174956?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=40bca5de97141ecf30073327e5b1dc24,,,Queer Connection Lanark,,https://www.eventbrite.com/e/queer-connection-lanark-ottawa-date-squares-square-dance-tickets-1301978786599?aff=ebdssbdestsearch,2025-06-14,2025-06-01,14:00,16:30,26 Beckwith St E,"26 Beckwith Street East Perth, ON K7H 1B5 Show map",Canada,ON,,K7H 1B5
"Toronto Prop, Collectibles, & Cosplay Expo 2025",,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1023945893%2F62330592177%2F1%2Foriginal.20250506-004917?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=4fba0184ccfcef6594891c46ba47afb8,,,Toronto Prop Expo,20,https://www.eventbrite.ca/e/toronto-prop-collectibles-cosplay-expo-2025-tickets-1312937544539?aff=ebdssbdestsearch,2025-06-21,2025-06-01,09:00,09:00,230 Richmond St E,"230 Richmond Street East Toronto, ON M5A Show map",Canada,ON,,
"Southern Cross: A Crosby, Stills, Nash & Young Tribute",,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F944622513%2F283211771490%2F1%2Foriginal.20250125-202525?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=89ff6b9de2a952d44216b96a135dbff7,,,The Bassment,,https://www.eventbrite.ca/e/southern-cross-a-crosby-stills-nash-young-tribute-tickets-1222300115549?aff=ebdssbdestsearch,2025-06-28,2025-06-28,06:30,,The Bassment,"202 4th Avenue N Saskatoon, SK S7K 0K1 Show map",Canada,SK,,S7K 0K1
Dreams & Dream Interpretation Workshop,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F971375023%2F54625262808%2F1%2Foriginal.20250227-213826?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.457386363636&fp-y=0.332151300236&s=cf1dd82775a9b75f4b8535b7aa8cf50f,,,The Adler Centre,187.71,https://www.eventbrite.ca/e/dreams-dream-interpretation-workshop-registration-1263055004519?aff=ebdssbdestsearch,2025-06-14,2025-06-01,09:00,16:00,Harbour Centre,"555 West Hastings Street Vancouver, BC V6B 4N6 Show map",Canada,BC,,V6B 4N6
Burlington Collectors Con June 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F992841053%2F14786027715%2F1%2Foriginal.20250326-023119?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C14%2C1140%2C570&s=873ce305955e99811bb29a2eef569398,,,TFcon,,https://www.eventbrite.ca/e/burlington-collectors-con-june-2025-tickets-1301660755359?aff=ebdssbdestsearch,2025-06-08,2025-06-01,10:00,16:00,"Holiday Inn Burlington Conference Centre, an IHG Hotel","3063 South Service Road Burlington, ON L7N 3E9 Show map",Canada,ON,,L7N 3E9
Liss Pereira en Montréal | Comedia en español,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1032763853%2F287464467428%2F1%2Foriginal.20250516-200846?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=0dfbb72e8780ca40e8a453c19a06b781,,,Bocadillo Production,81.21,https://www.eventbrite.ca/e/liss-pereira-en-montreal-comedia-en-espanol-tickets-1311963862229?aff=ebdssbdestsearch,2009-06-06,2025-06-01,,22:30,Cinéma Rialto,"5723 Avenue du Parc Montréal, QC H2V 4H2 Show map",Canada,QC,,H2V 4H2
